datetime,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2025-02-07 23:00:00,44.7,70.1,22.7,19.7,71.0,142
2025-02-08 00:00:00,42.5,59.3,19.7,18.3,72.0,140
2025-02-08 01:00:00,42.1,57.4,16.3,16.8,73.0,137
2025-02-08 02:00:00,42.7,60.1,13.8,15.8,74.0,135
2025-02-08 03:00:00,43.7,64.5,12.1,15.6,74.0,133
2025-02-08 04:00:00,44.2,69.2,11.3,15.9,74.0,131
2025-02-08 05:00:00,44.8,71.2,12.1,16.6,73.0,129
2025-02-08 06:00:00,45.4,73.1,16.9,18.2,65.0,127
2025-02-08 07:00:00,49.6,78.5,23.4,20.4,55.0,126
2025-02-08 08:00:00,54.1,82.4,26.7,22.1,54.0,125
2025-02-08 09:00:00,53.9,82.0,23.8,22.9,70.0,123
2025-02-08 10:00:00,51.3,83.8,17.7,23.3,95.0,123
2025-02-08 11:00:00,45.9,69.8,12.7,23.3,117.0,122
2025-02-08 12:00:00,39.7,53.8,9.8,22.7,132.0,122
2025-02-08 13:00:00,34.5,44.8,8.0,21.8,144.0,122
2025-02-08 14:00:00,31.8,44.2,8.0,21.2,148.0,122
2025-02-08 15:00:00,31.9,53.1,9.8,21.1,142.0,122
2025-02-08 16:00:00,34.6,68.5,13.5,21.5,128.0,122
2025-02-08 17:00:00,43.1,95.9,20.0,23.3,114.0,121
2025-02-08 18:00:00,58.2,127.1,32.7,26.6,93.0,122
2025-02-08 19:00:00,71.9,162.1,50.0,31.0,64.0,124
2025-02-08 20:00:00,82.0,185.8,61.1,33.8,44.0,126
2025-02-08 21:00:00,84.3,191.9,60.4,33.7,40.0,129
2025-02-08 22:00:00,83.1,189.1,53.5,31.9,44.0,133
2025-02-08 23:00:00,80.1,181.1,46.2,29.7,48.0,136
2025-02-09 00:00:00,74.7,166.7,40.0,26.9,51.0,140
2025-02-09 01:00:00,70.5,150.9,33.4,23.5,54.0,143
2025-02-09 02:00:00,66.8,134.6,28.2,21.0,56.0,146
2025-02-09 03:00:00,63.3,117.3,24.6,19.7,56.0,149
2025-02-09 04:00:00,61.9,101.7,22.3,19.2,55.0,150
2025-02-09 05:00:00,63.6,92.7,22.9,20.1,54.0,151
2025-02-09 06:00:00,67.8,85.2,29.1,23.3,46.0,151
2025-02-09 07:00:00,79.6,90.6,37.2,27.8,37.0,151
2025-02-09 08:00:00,89.2,95.2,41.0,31.3,41.0,152
2025-02-09 09:00:00,86.4,90.1,36.2,33.1,71.0,153
2025-02-09 10:00:00,78.2,80.8,27.1,34.0,115.0,154
2025-02-09 11:00:00,63.8,65.9,19.4,34.4,149.0,154
2025-02-09 12:00:00,49.8,51.7,15.0,34.4,164.0,155
2025-02-09 13:00:00,41.1,43.3,12.1,33.9,169.0,155
2025-02-09 14:00:00,38.3,41.1,11.4,33.1,167.0,155
2025-02-09 15:00:00,36.8,40.3,12.8,31.6,158.0,155
2025-02-09 16:00:00,38.0,41.6,16.4,29.9,141.0,155
2025-02-09 17:00:00,54.0,57.9,28.3,36.2,130.0,155
2025-02-09 18:00:00,72.9,75.9,45.6,38.9,102.0,156
2025-02-09 19:00:00,90.1,92.4,69.4,42.8,62.0,156
2025-02-09 20:00:00,105.7,108.0,86.4,45.9,33.0,156
2025-02-09 21:00:00,119.0,121.5,90.4,48.2,22.0,157
2025-02-09 22:00:00,129.9,132.7,87.5,49.9,22.0,158
2025-02-09 23:00:00,133.2,136.9,82.9,49.6,23.0,159
2025-02-10 00:00:00,130.9,136.4,77.4,45.7,26.0,160
2025-02-10 01:00:00,128.5,136.9,70.2,39.9,31.0,161
2025-02-10 02:00:00,126.2,137.4,63.9,35.5,34.0,162
2025-02-10 03:00:00,125.3,138.8,59.0,33.6,34.0,164
2025-02-10 04:00:00,125.7,141.1,55.1,33.1,33.0,165
2025-02-10 05:00:00,125.7,141.6,46.1,33.7,43.0,166
2025-02-10 06:00:00,130.4,145.3,51.4,37.5,37.0,168
2025-02-10 07:00:00,143.9,157.9,58.2,42.7,30.0,169
2025-02-10 08:00:00,146.7,156.0,59.3,46.1,39.0,170
2025-02-10 09:00:00,127.1,134.6,49.4,46.5,77.0,172
2025-02-10 10:00:00,95.5,104.5,33.8,45.2,131.0,173
2025-02-10 11:00:00,66.6,75.4,21.1,42.3,170.0,173
2025-02-10 12:00:00,43.7,51.3,14.0,37.0,183.0,173
2025-02-10 13:00:00,32.4,37.8,9.7,30.2,181.0,173
2025-02-10 14:00:00,26.7,30.7,8.4,25.1,174.0,173
2025-02-10 15:00:00,24.1,27.4,9.3,22.7,164.0,172
2025-02-10 16:00:00,25.6,28.2,13.0,22.1,148.0,172
2025-02-10 17:00:00,53.3,61.9,26.3,28.2,127.0,172
2025-02-10 18:00:00,74.5,82.0,45.2,34.3,99.0,172
2025-02-10 19:00:00,94.8,102.2,71.0,42.6,60.0,172
2025-02-10 20:00:00,110.1,117.6,88.3,48.5,31.0,172
2025-02-10 21:00:00,119.2,126.7,89.7,50.1,23.0,172
2025-02-10 22:00:00,124.8,131.8,82.7,49.4,25.0,172
2025-02-10 23:00:00,126.2,133.2,74.2,47.3,29.0,172
2025-02-11 00:00:00,123.9,130.9,64.8,43.2,34.0,172
2025-02-11 01:00:00,122.5,129.0,54.0,37.8,41.0,172
2025-02-11 02:00:00,121.5,128.5,46.6,33.9,43.0,172
2025-02-11 03:00:00,124.8,131.8,45.6,32.2,36.0,171
2025-02-11 04:00:00,131.3,138.8,48.0,31.9,26.0,171
2025-02-11 05:00:00,134.6,142.5,44.3,34.7,33.0,172
2025-02-11 06:00:00,143.9,151.3,49.3,39.0,29.0,172
2025-02-11 07:00:00,156.9,164.8,55.7,45.1,25.0,172
2025-02-11 08:00:00,158.3,163.9,56.9,50.0,35.0,172
2025-02-11 09:00:00,138.8,143.9,48.3,53.6,71.0,173
2025-02-11 10:00:00,106.2,114.8,34.6,56.2,120.0,173
2025-02-11 11:00:00,70.8,83.4,22.9,55.3,157.0,173
2025-02-11 12:00:00,50.3,64.0,15.4,48.4,173.0,173
2025-02-11 13:00:00,42.1,55.4,10.1,38.2,177.0,173
2025-02-11 14:00:00,36.8,51.3,7.9,30.2,173.0,174
2025-02-11 15:00:00,34.0,50.5,8.7,26.2,161.0,174
2025-02-11 16:00:00,35.7,52.4,12.7,24.5,142.0,174
2025-02-11 17:00:00,56.1,78.7,28.6,32.1,126.0,174
2025-02-11 18:00:00,81.3,100.4,46.9,38.9,99.0,174
2025-02-11 19:00:00,101.0,119.2,71.6,48.0,62.0,174
2025-02-11 20:00:00,107.8,124.3,86.6,53.8,36.0,175
2025-02-11 21:00:00,106.6,121.1,83.3,53.4,32.0,174
2025-02-11 22:00:00,100.8,113.9,70.3,49.5,38.0,174
2025-02-11 23:00:00,92.7,104.3,57.1,44.7,45.0,174
2025-02-12 00:00:00,82.4,93.1,45.7,38.9,49.0,173
2025-02-12 01:00:00,74.3,84.8,34.1,32.1,53.0,172
2025-02-12 02:00:00,68.2,78.5,25.3,26.8,55.0,171
2025-02-12 03:00:00,63.1,72.9,20.5,23.9,54.0,170
2025-02-12 04:00:00,58.9,69.8,18.4,22.5,50.0,168
2025-02-12 05:00:00,61.9,81.5,17.2,21.5,47.0,167
2025-02-12 06:00:00,58.2,83.6,21.5,23.3,41.0,165
2025-02-12 07:00:00,59.0,89.9,27.2,25.7,33.0,163
2025-02-12 08:00:00,61.2,92.9,29.6,27.6,36.0,161
2025-02-12 09:00:00,58.8,95.7,25.8,29.0,58.0,159
2025-02-12 10:00:00,53.7,95.0,18.8,29.8,91.0,157
2025-02-12 11:00:00,44.9,78.0,12.8,28.9,117.0,156
2025-02-12 12:00:00,37.0,63.8,8.9,24.8,130.0,156
2025-02-12 13:00:00,31.9,57.0,5.9,19.1,137.0,155
2025-02-12 14:00:00,28.9,64.0,4.7,14.7,138.0,155
2025-02-12 15:00:00,30.2,97.6,5.8,13.0,133.0,155
2025-02-12 16:00:00,34.9,136.9,8.6,12.7,122.0,155
2025-02-12 17:00:00,42.1,218.4,11.4,13.2,109.0,155
2025-02-12 18:00:00,48.7,224.4,14.8,14.7,100.0,155
2025-02-12 19:00:00,53.0,227.7,19.5,16.8,88.0,154
2025-02-12 20:00:00,54.8,219.8,22.7,18.3,78.0,153
2025-02-12 21:00:00,54.5,194.6,23.2,18.6,73.0,152
2025-02-12 22:00:00,52.6,157.9,22.2,18.2,71.0,150
2025-02-12 23:00:00,48.4,121.5,20.6,17.5,70.0,147
2025-02-13 00:00:00,44.2,96.2,18.3,16.3,70.0,143
2025-02-13 01:00:00,41.4,82.4,15.3,14.8,72.0,139
2025-02-13 02:00:00,39.7,76.1,13.1,13.8,74.0,135
2025-02-13 03:00:00,38.3,72.9,11.6,13.4,76.0,132
2025-02-13 04:00:00,37.5,71.0,10.7,13.4,78.0,130
2025-02-13 05:00:00,39.1,85.0,10.8,14.9,81.0,127
2025-02-13 06:00:00,41.9,91.5,15.2,16.6,74.0,125
2025-02-13 07:00:00,46.6,96.9,21.0,18.9,64.0,123
2025-02-13 08:00:00,49.5,91.3,23.7,20.4,63.0,122
2025-02-13 09:00:00,48.5,84.5,20.1,20.4,78.0,121
2025-02-13 10:00:00,42.0,69.2,13.3,19.6,102.0,120
2025-02-13 11:00:00,30.3,44.9,8.0,18.4,121.0,119
2025-02-13 12:00:00,22.7,33.5,5.8,16.6,130.0,117
2025-02-13 13:00:00,21.1,39.7,5.0,14.4,134.0,116
2025-02-13 14:00:00,24.0,67.8,5.3,12.9,134.0,114
2025-02-13 15:00:00,29.4,119.0,6.8,12.6,130.0,114
2025-02-13 16:00:00,36.7,166.7,9.3,13.1,122.0,114
2025-02-13 17:00:00,56.6,277.5,12.0,14.1,107.0,114
2025-02-13 18:00:00,63.6,293.4,15.5,15.3,98.0,116
2025-02-13 19:00:00,67.3,288.7,20.2,16.9,86.0,117
2025-02-13 20:00:00,67.3,269.2,23.5,18.1,77.0,119
2025-02-13 21:00:00,63.3,226.8,24.1,18.4,73.0,120
2025-02-13 22:00:00,58.3,172.3,23.1,18.2,71.0,121
2025-02-13 23:00:00,52.9,125.3,21.7,17.7,70.0,121
2025-02-14 00:00:00,47.6,93.6,19.7,16.8,69.0,122
2025-02-14 01:00:00,45.8,79.4,17.2,15.7,67.0,122
2025-02-14 02:00:00,45.2,74.7,15.4,14.9,66.0,123
2025-02-14 03:00:00,44.9,72.9,14.2,14.6,64.0,123
2025-02-14 04:00:00,44.8,71.7,13.7,14.7,63.0,124
2025-02-14 05:00:00,44.1,83.4,12.5,16.4,68.0,125
2025-02-14 06:00:00,45.6,87.3,16.9,18.4,61.0,125
2025-02-14 07:00:00,49.9,93.4,22.7,21.1,51.0,126
2025-02-14 08:00:00,54.1,93.6,25.4,23.1,51.0,126
2025-02-14 09:00:00,54.1,92.7,22.2,24.0,68.0,126
2025-02-14 10:00:00,49.5,87.3,16.0,24.1,93.0,127
2025-02-14 11:00:00,40.0,64.5,10.9,23.7,115.0,128
2025-02-14 12:00:00,31.3,45.4,8.3,22.3,129.0,129
2025-02-14 13:00:00,28.2,39.5,6.7,20.4,138.0,130
2025-02-14 14:00:00,27.5,41.1,6.7,18.9,142.0,130
2025-02-14 15:00:00,28.6,49.1,8.3,18.3,138.0,131
2025-02-14 16:00:00,31.3,58.8,11.3,18.2,128.0,131
2025-02-14 17:00:00,38.3,95.9,15.4,18.6,107.0,130
2025-02-14 18:00:00,46.8,114.1,20.2,19.7,97.0,128
2025-02-14 19:00:00,52.9,128.5,26.8,21.2,83.0,127
2025-02-14 20:00:00,57.0,143.4,31.3,22.3,72.0,125
2025-02-14 21:00:00,60.3,150.9,31.9,22.9,68.0,124
2025-02-14 22:00:00,62.4,148.1,30.4,23.2,67.0,124
2025-02-14 23:00:00,63.1,137.4,28.4,22.9,67.0,124
2025-02-15 00:00:00,61.0,121.5,25.6,21.5,66.0,125
2025-02-15 01:00:00,59.8,107.8,22.3,19.5,65.0,127
2025-02-15 02:00:00,59.8,98.7,20.5,18.4,63.0,128
2025-02-15 03:00:00,61.2,94.1,20.4,17.9,58.0,130
2025-02-15 04:00:00,64.0,93.8,21.8,18.2,51.0,131
2025-02-15 05:00:00,75.0,102.9,27.1,21.6,43.0,133
2025-02-15 06:00:00,84.1,111.3,36.3,28.4,36.0,136
2025-02-15 07:00:00,101.3,127.6,48.5,37.6,27.0,140
2025-02-15 08:00:00,108.7,125.7,53.6,43.5,32.0,146
2025-02-15 09:00:00,96.6,107.3,45.0,43.2,62.0,150
2025-02-15 10:00:00,72.2,81.0,29.4,39.7,105.0,151
2025-02-15 11:00:00,44.1,51.9,17.0,35.8,137.0,152
2025-02-15 12:00:00,30.5,39.6,11.7,32.0,146.0,152
2025-02-15 13:00:00,26.5,36.8,9.7,27.9,144.0,152
2025-02-15 14:00:00,26.3,37.4,9.8,25.1,138.0,152
2025-02-15 15:00:00,26.8,37.8,10.6,24.2,133.0,152
2025-02-15 16:00:00,27.3,38.1,13.5,24.6,124.0,152
2025-02-15 17:00:00,43.2,60.8,26.6,32.8,111.0,152
2025-02-15 18:00:00,60.3,74.5,44.3,35.8,84.0,152
2025-02-15 19:00:00,79.6,92.7,68.5,40.0,47.0,152
2025-02-15 20:00:00,95.2,108.3,85.9,43.2,20.0,153
2025-02-15 21:00:00,103.4,116.6,89.5,44.4,13.0,153
2025-02-15 22:00:00,103.6,118.0,86.3,44.6,17.0,154
2025-02-15 23:00:00,101.3,117.6,83.2,44.4,19.0,155
2025-02-16 00:00:00,101.0,119.7,83.6,44.1,16.0,156
2025-02-16 01:00:00,109.4,128.5,84.3,43.5,12.0,157
2025-02-16 02:00:00,120.6,138.8,82.3,42.2,10.0,158
2025-02-16 03:00:00,120.6,136.4,74.5,39.0,12.0,159
2025-02-16 04:00:00,112.5,127.1,64.1,35.2,15.0,161
2025-02-16 05:00:00,138.3,154.6,71.9,37.7,7.0,162
2025-02-16 06:00:00,141.6,157.4,70.4,38.3,11.0,163
2025-02-16 07:00:00,149.0,164.4,67.8,39.2,18.0,164
2025-02-16 08:00:00,142.5,153.7,61.8,40.3,34.0,165
2025-02-16 09:00:00,109.2,120.6,49.3,41.9,67.0,166
2025-02-16 10:00:00,82.9,99.2,33.5,43.8,109.0,167
2025-02-16 11:00:00,58.3,80.1,21.4,44.7,141.0,167
2025-02-16 12:00:00,47.5,72.9,16.0,44.0,154.0,167
2025-02-16 13:00:00,43.4,69.8,14.3,42.4,156.0,167
2025-02-16 14:00:00,41.0,66.1,14.5,40.7,153.0,168
2025-02-16 15:00:00,39.6,62.9,16.0,39.0,144.0,168
2025-02-16 16:00:00,41.1,61.7,19.4,37.2,130.0,168
2025-02-16 17:00:00,62.6,87.1,30.4,45.0,122.0,169
2025-02-16 18:00:00,75.7,95.7,38.4,45.5,101.0,169
2025-02-16 19:00:00,82.4,100.8,49.2,46.1,71.0,169
2025-02-16 20:00:00,83.4,102.4,55.4,45.3,49.0,170
2025-02-16 21:00:00,83.8,103.1,52.9,42.3,42.0,169
2025-02-16 22:00:00,82.9,103.1,45.8,37.9,43.0,169
2025-02-16 23:00:00,77.8,98.0,38.6,33.4,45.0,168
2025-02-17 00:00:00,71.2,89.6,31.9,28.7,48.0,168
2025-02-17 01:00:00,68.2,82.9,25.0,23.8,53.0,167
2025-02-17 02:00:00,68.2,79.6,20.8,20.7,55.0,166
2025-02-17 03:00:00,70.5,79.4,20.5,20.0,51.0,165
2025-02-17 04:00:00,75.9,83.1,22.8,21.0,45.0,164
2025-02-17 05:00:00,100.1,109.0,37.0,25.2,25.0,163
2025-02-17 06:00:00,109.9,119.7,46.4,32.6,19.0,162
2025-02-17 07:00:00,131.3,142.5,58.6,42.8,12.0,162
2025-02-17 08:00:00,143.0,150.9,63.2,50.3,20.0,161
2025-02-17 09:00:00,113.4,118.7,52.9,53.4,55.0,161
2025-02-17 10:00:00,80.8,87.5,34.9,53.8,105.0,161
2025-02-17 11:00:00,55.6,62.9,20.3,51.4,142.0,161
2025-02-17 12:00:00,43.2,51.3,13.1,44.3,157.0,161
2025-02-17 13:00:00,37.1,47.0,9.3,34.4,160.0,161
2025-02-17 14:00:00,33.2,46.1,8.0,27.1,157.0,161
2025-02-17 15:00:00,31.5,46.3,8.6,24.4,148.0,161
2025-02-17 16:00:00,32.2,47.1,11.8,24.3,133.0,161
2025-02-17 17:00:00,39.6,56.9,19.0,24.3,108.0,161
2025-02-17 18:00:00,55.9,70.1,31.7,28.4,87.0,160
2025-02-17 19:00:00,71.2,83.1,49.0,34.0,59.0,160
2025-02-17 20:00:00,80.3,92.7,60.8,38.0,39.0,159
2025-02-17 21:00:00,84.5,98.3,62.4,39.5,34.0,159
2025-02-17 22:00:00,88.9,104.3,58.4,39.4,36.0,159
2025-02-17 23:00:00,89.6,108.0,52.3,37.8,41.0,159
2025-02-18 00:00:00,84.5,108.0,43.9,33.9,48.0,160
2025-02-18 01:00:00,77.8,106.4,33.4,28.4,56.0,160
2025-02-18 02:00:00,71.7,101.7,25.3,23.8,62.0,160
2025-02-18 03:00:00,68.0,95.0,20.6,20.5,63.0,160
2025-02-18 04:00:00,64.3,88.0,18.2,18.1,61.0,160
2025-02-18 05:00:00,78.9,95.2,23.7,21.5,52.0,160
2025-02-18 06:00:00,85.9,99.4,32.9,26.1,41.0,160
2025-02-18 07:00:00,107.6,120.6,45.1,32.4,28.0,159
2025-02-18 08:00:00,107.1,115.7,51.1,37.0,27.0,158
2025-02-18 09:00:00,94.8,102.4,45.3,38.9,49.0,158
2025-02-18 10:00:00,73.3,83.4,33.3,39.2,83.0,157
2025-02-18 11:00:00,47.8,61.2,22.8,37.5,111.0,157
2025-02-18 12:00:00,32.4,46.1,15.8,32.5,127.0,157
2025-02-18 13:00:00,26.8,45.5,10.3,25.4,137.0,157
2025-02-18 14:00:00,24.4,45.2,7.3,19.9,140.0,156
2025-02-18 15:00:00,23.7,47.7,6.7,16.9,136.0,156
2025-02-18 16:00:00,24.5,54.8,8.7,15.4,125.0,156
2025-02-18 17:00:00,26.4,63.8,15.8,16.5,106.0,156
2025-02-18 18:00:00,39.8,92.4,25.8,19.3,88.0,156
2025-02-18 19:00:00,52.6,126.7,39.7,23.2,64.0,155
2025-02-18 20:00:00,62.9,171.8,49.9,26.2,45.0,155
2025-02-18 21:00:00,71.9,216.1,53.6,27.8,36.0,155
2025-02-18 22:00:00,79.9,247.7,53.6,28.5,32.0,154
2025-02-18 23:00:00,83.8,255.2,51.6,28.1,31.0,154
2025-02-19 00:00:00,81.5,243.1,46.8,25.7,32.0,154
2025-02-19 01:00:00,78.2,217.5,39.9,22.2,35.0,154
2025-02-19 02:00:00,75.9,189.1,34.4,19.5,37.0,154
2025-02-19 03:00:00,74.7,163.4,31.6,18.3,36.0,154
2025-02-19 04:00:00,73.6,142.5,30.3,18.0,34.0,154
2025-02-19 05:00:00,67.3,123.4,27.4,18.2,40.0,154
2025-02-19 06:00:00,66.1,107.1,31.4,20.2,36.0,154
2025-02-19 07:00:00,72.9,100.4,36.5,23.0,31.0,154
2025-02-19 08:00:00,76.4,95.2,37.9,25.5,38.0,153
2025-02-19 09:00:00,71.2,85.4,32.1,27.6,66.0,152
2025-02-19 10:00:00,61.5,72.4,22.7,29.3,106.0,152
2025-02-19 11:00:00,43.9,52.9,15.0,30.1,137.0,151
2025-02-19 12:00:00,30.4,40.2,10.8,29.4,154.0,151
2025-02-19 13:00:00,27.8,38.8,8.4,27.6,164.0,151
2025-02-19 14:00:00,27.4,42.1,8.1,25.9,165.0,151
2025-02-19 15:00:00,27.2,46.1,8.7,23.6,157.0,151
2025-02-19 16:00:00,27.9,49.6,11.4,21.3,141.0,151
2025-02-19 17:00:00,41.0,56.0,22.2,25.2,128.0,152
2025-02-19 18:00:00,54.2,67.8,31.1,27.7,108.0,152
2025-02-19 19:00:00,64.7,77.3,43.4,31.2,80.0,152
2025-02-19 20:00:00,69.4,85.0,52.2,33.5,58.0,152
2025-02-19 21:00:00,76.4,91.3,54.1,33.6,49.0,153
2025-02-19 22:00:00,84.8,99.9,52.6,32.5,46.0,153
2025-02-19 23:00:00,80.1,95.2,51.1,31.8,44.0,153
2025-02-20 00:00:00,79.2,93.6,51.8,32.2,40.0,153
2025-02-20 01:00:00,82.0,96.9,52.5,32.8,38.0,153
2025-02-20 02:00:00,85.0,102.0,50.7,32.7,38.0,153
2025-02-20 03:00:00,81.7,100.4,43.4,31.2,43.0,153
2025-02-20 04:00:00,71.5,91.0,33.6,28.9,52.0,153
2025-02-20 05:00:00,54.4,65.0,23.6,22.8,68.0,153
2025-02-20 06:00:00,48.5,59.3,28.3,23.6,64.0,153
2025-02-20 07:00:00,51.2,62.2,34.3,24.7,60.0,152
2025-02-20 08:00:00,53.6,65.9,36.3,24.8,62.0,152
2025-02-20 09:00:00,47.3,62.4,30.2,23.2,77.0,151
2025-02-20 10:00:00,33.5,55.9,20.0,20.6,99.0,151
2025-02-20 11:00:00,29.7,63.3,12.0,18.4,116.0,150
2025-02-20 12:00:00,31.7,96.2,8.4,16.8,125.0,150
2025-02-20 13:00:00,32.5,109.9,6.9,15.4,130.0,150
2025-02-20 14:00:00,35.9,130.9,6.9,14.8,131.0,150
2025-02-20 15:00:00,37.4,134.1,8.6,15.2,126.0,150
2025-02-20 16:00:00,38.9,133.2,11.8,16.3,117.0,150
2025-02-20 17:00:00,41.1,164.4,15.6,16.5,102.0,151
2025-02-20 18:00:00,43.3,160.7,19.6,17.7,91.0,151
2025-02-20 19:00:00,45.8,149.0,25.0,19.4,76.0,150
2025-02-20 20:00:00,44.8,130.4,28.0,20.5,67.0,150
2025-02-20 21:00:00,44.5,114.6,26.5,20.5,69.0,148
2025-02-20 22:00:00,46.7,102.2,22.7,19.9,77.0,144
2025-02-20 23:00:00,47.7,66.4,19.5,19.4,83.0,140
2025-02-21 00:00:00,46.8,56.2,17.7,19.2,83.0,137
2025-02-21 01:00:00,46.8,54.4,16.4,19.2,81.0,134
2025-02-21 02:00:00,48.0,61.9,15.9,19.1,78.0,130
2025-02-21 03:00:00,48.7,64.0,15.6,18.6,73.0,126
2025-02-21 04:00:00,48.5,67.5,16.1,18.1,67.0,123
2025-02-21 05:00:00,43.8,55.2,16.8,17.2,71.0,120
2025-02-21 06:00:00,48.3,60.8,25.5,20.6,62.0,119
2025-02-21 07:00:00,62.4,76.4,37.1,25.5,52.0,119
2025-02-21 08:00:00,68.5,82.0,43.5,30.5,54.0,120
2025-02-21 09:00:00,60.3,77.1,39.9,35.8,79.0,122
2025-02-21 10:00:00,60.5,82.9,31.1,41.2,117.0,123
2025-02-21 11:00:00,56.9,83.6,23.1,44.3,148.0,126
2025-02-21 12:00:00,51.1,81.7,17.5,43.8,168.0,129
2025-02-21 13:00:00,48.7,85.0,12.8,41.1,181.0,131
2025-02-21 14:00:00,47.0,85.2,10.0,38.0,186.0,133
2025-02-21 15:00:00,46.3,85.9,9.9,34.9,180.0,134
2025-02-21 16:00:00,44.9,87.3,11.8,31.4,166.0,135
2025-02-21 17:00:00,51.6,112.2,13.9,27.5,138.0,135
2025-02-21 18:00:00,54.6,120.1,17.4,26.7,120.0,140
2025-02-21 19:00:00,59.5,123.9,22.1,25.5,95.0,140
2025-02-21 20:00:00,62.9,126.7,25.7,24.3,75.0,139
2025-02-21 21:00:00,65.0,120.6,27.3,23.1,64.0,141
2025-02-21 22:00:00,67.1,113.4,27.7,21.9,57.0,143
2025-02-21 23:00:00,68.5,111.5,26.9,20.5,54.0,145
2025-02-22 00:00:00,67.8,114.3,24.1,18.8,55.0,147
2025-02-22 01:00:00,66.8,119.0,19.9,16.9,59.0,150
2025-02-22 02:00:00,65.7,119.2,16.7,15.4,61.0,150
2025-02-22 03:00:00,64.7,117.8,14.9,14.3,60.0,151
2025-02-22 04:00:00,63.1,114.3,13.9,13.5,58.0,151
2025-02-22 05:00:00,60.5,111.3,13.7,13.4,58.0,151
2025-02-22 06:00:00,59.6,107.6,16.6,14.7,56.0,152
2025-02-22 07:00:00,61.7,109.0,20.4,16.5,53.0,152
2025-02-22 08:00:00,63.8,100.6,21.9,18.5,59.0,152
2025-02-22 09:00:00,62.4,99.2,19.0,21.1,80.0,152
2025-02-22 10:00:00,58.1,97.3,13.9,23.9,110.0,152
2025-02-22 11:00:00,49.0,91.3,9.7,25.1,133.0,152
2025-02-22 12:00:00,40.0,84.5,7.4,23.6,144.0,152
2025-02-22 13:00:00,33.8,78.9,6.1,20.7,149.0,151
2025-02-22 14:00:00,30.6,82.2,5.9,18.1,148.0,151
2025-02-22 15:00:00,29.4,95.0,6.6,16.4,142.0,151
2025-02-22 16:00:00,29.6,114.8,8.4,15.0,130.0,150
2025-02-22 17:00:00,29.3,94.1,13.1,16.8,115.0,150
2025-02-22 18:00:00,38.5,107.8,20.4,18.6,99.0,148
2025-02-22 19:00:00,46.3,119.2,30.3,21.1,76.0,146
2025-02-22 20:00:00,49.8,125.3,37.4,22.8,59.0,145
2025-02-22 21:00:00,52.7,126.7,39.2,23.0,52.0,144
2025-02-22 22:00:00,55.3,127.6,38.1,22.4,50.0,142
2025-02-22 23:00:00,56.2,125.7,35.5,21.3,50.0,141
2025-02-23 00:00:00,53.7,121.1,31.1,19.3,53.0,140
2025-02-23 01:00:00,50.8,117.8,25.2,16.7,58.0,138
2025-02-23 02:00:00,48.9,115.0,20.6,14.9,62.0,137
2025-02-23 03:00:00,48.5,112.9,17.9,14.1,63.0,135
2025-02-23 04:00:00,49.0,110.1,16.5,13.9,61.0,133
2025-02-23 05:00:00,49.9,110.8,16.1,14.5,63.0,132
2025-02-23 06:00:00,52.9,99.7,22.3,16.7,54.0,131
2025-02-23 07:00:00,62.9,101.3,30.5,19.8,43.0,130
2025-02-23 08:00:00,68.7,99.7,34.2,22.8,46.0,130
2025-02-23 09:00:00,65.4,92.4,28.9,25.8,76.0,131
2025-02-23 10:00:00,55.3,79.4,19.0,28.7,120.0,131
2025-02-23 11:00:00,39.6,66.8,11.2,29.9,153.0,131
2025-02-23 12:00:00,31.9,62.9,7.8,28.1,166.0,130
2025-02-23 13:00:00,28.6,64.5,6.4,24.7,169.0,129
2025-02-23 14:00:00,28.7,71.2,6.4,21.9,166.0,128
2025-02-23 15:00:00,28.1,77.5,6.6,20.2,160.0,128
2025-02-23 16:00:00,27.7,84.3,8.2,19.1,148.0,128
2025-02-23 17:00:00,29.6,73.8,15.3,20.8,136.0,128
2025-02-23 18:00:00,43.9,92.4,27.4,23.5,113.0,128
2025-02-23 19:00:00,57.6,102.9,44.0,27.3,81.0,128
2025-02-23 20:00:00,66.8,115.7,56.3,30.2,56.0,130
2025-02-23 21:00:00,72.6,129.9,60.4,31.6,45.0,131
2025-02-23 22:00:00,80.8,146.2,60.2,32.2,40.0,133
2025-02-23 23:00:00,87.1,159.7,58.3,31.7,38.0,136
2025-02-24 00:00:00,88.9,166.2,54.7,29.7,37.0,139
2025-02-24 01:00:00,90.6,172.3,49.4,26.6,39.0,143
2025-02-24 02:00:00,89.4,172.8,44.5,24.2,41.0,147
2025-02-24 03:00:00,88.0,171.4,40.2,22.7,42.0,150
2025-02-24 04:00:00,87.1,165.8,36.3,21.7,43.0,151
2025-02-24 05:00:00,84.8,158.8,34.3,22.6,50.0,152
2025-02-24 06:00:00,87.1,154.1,40.2,24.8,45.0,153
2025-02-24 07:00:00,98.3,163.0,47.8,27.8,41.0,153
2025-02-24 08:00:00,95.9,135.0,49.7,30.8,49.0,154
2025-02-24 09:00:00,84.1,122.0,40.6,34.2,84.0,155
2025-02-24 10:00:00,64.3,99.7,25.8,37.6,132.0,155
2025-02-24 11:00:00,46.0,76.1,14.1,38.3,167.0,155
2025-02-24 12:00:00,35.2,66.4,9.0,34.3,178.0,156
